mileage,mark_x,model,fuel,gear,offerType,price,hp,year_x,country,year_y,mark_y,year
13222,Toyota,Yaris,Gasoline,Manual,Used,11500,111.0,2018,,,,
2300,Dacia,Sandero,Gasoline,Manual,Used,11590,90.0,2018,,,,
14745,Kia,Picanto,Gasoline,Manual,Used,11590,84.0,2018,,,,
5100,Hyundai,i30,Gasoline,Manual,Used,11655,99.0,2018,,,,
29384,Peugeot,2008,Gasoline,Manual,Used,11690,82.0,2018,,,,
33000,Renault,Clio,Gasoline,Manual,Used,11699,118.0,2018,,,,
3,Fiat,Panda,Gasoline,Manual,Used,11910,69.0,2019,,,,
16850,SEAT,Mii,Gasoline,Manual,Used,11950,75.0,2019,,,,
14300,Opel,Corsa,Gasoline,Manual,Used,11950,90.0,2019,,,,
16952,Opel,Adam,Gasoline,Manual,Used,11970,101.0,2019,,,,
26835,SEAT,Ibiza,Gasoline,Manual,Used,11990,80.0,2019,,,,
15308,Skoda,Fabia,Gasoline,Manual,Used,11990,75.0,2019,,,,
21116,Skoda,Fabia,Gasoline,Manual,Used,11990,75.0,2019,,,,
20063,Renault,Clio,Gasoline,Manual,Used,11995,90.0,2019,,,,
12580,Renault,Clio,Gasoline,Manual,Used,11995,90.0,2019,,,,
15800,Renault,Twingo,Gasoline,Manual,Used,11995,109.0,2019,,,,
12500,Renault,ZOE,Electric,Automatic,Demonstration,11995,72.0,2019,,,,
24283,Fiat,Doblo,Gasoline,Manual,Used,12299,95.0,2019,,,,
17790,Opel,Corsa,Gasoline,Manual,Used,12370,90.0,2019,,,,
3950,Fiat,Tipo,Gasoline,Manual,Used,12470,95.0,2019,,,,
9295,Skoda,Fabia,Gasoline,Manual,Used,12480,95.0,2019,,,,
29950,smart,forFour,Electric,Automatic,Used,12490,82.0,2019,,,,
9874,Skoda,Fabia,Gasoline,Manual,Used,12490,110.0,2019,,,,
1400,Toyota,Aygo,Gasoline,Automatic,Used,12490,72.0,2019,,,,
10,Skoda,Fabia,Gasoline,Manual,Employee's car,13989,60.0,2021,,,,
101,Citroen,C1,Gasoline,Manual,Pre-registered,13990,72.0,2021,,,,
5,Kia,Rio,Gasoline,Manual,Pre-registered,13990,84.0,2021,,,,
7,Toyota,Aygo,Gasoline,Automatic,Employee's car,13990,73.0,2021,,,,
2500,Peugeot,208,Gasoline,Manual,Demonstration,13990,75.0,2021,,,,
250,Kia,Picanto,Gasoline,Semi-automatic,Demonstration,13990,67.0,2021,,,,
15,Hyundai,i10,Gasoline,Manual,Pre-registered,13990,67.0,2021,,,,
2500,Opel,Corsa,Gasoline,Manual,Employee's car,13990,75.0,2021,,,,
2500,Opel,Corsa,Gasoline,Manual,Employee's car,13990,75.0,2021,,,,
4999,Opel,Corsa,Gasoline,Manual,Employee's car,13990,75.0,2021,,,,
13,Hyundai,i10,Gasoline,Manual,Used,13990,87.0,2021,,,,
278,Hyundai,i10,Gasoline,Manual,Demonstration,13990,67.0,2021,,,,
1050,Skoda,Fabia,Gasoline,Manual,Demonstration,14190,60.0,2021,,,,
10,Fiat,500,Gasoline,Manual,Pre-registered,14200,69.0,2021,,,,
10,Fiat,500,Gasoline,Manual,Pre-registered,14200,69.0,2021,,,,
10,Fiat,500,Gasoline,Manual,Pre-registered,14200,69.0,2021,,,,
10,Fiat,500,Gasoline,Manual,Pre-registered,14200,69.0,2021,,,,
10,Fiat,500,Gasoline,Manual,Pre-registered,14200,69.0,2021,,,,
164000,Renault,Kangoo,Gasoline,Manual,Used,6150,106.0,2012,,,,
106000,Hyundai,i30,Gasoline,Manual,Used,6200,99.0,2012,,,,
127000,Opel,Astra,Gasoline,Manual,Used,6250,140.0,2012,,,,
108000,Toyota,Verso-S,Gasoline,Manual,Used,6250,99.0,2012,,,,
58096,Opel,Corsa,Gasoline,Manual,Used,6299,69.0,2012,,,,
66500,Dacia,Lodgy,Gasoline,Manual,Used,6300,83.0,2012,,,,
117000,Opel,Astra,Gasoline,Manual,Used,6300,140.0,2012,,,,
124700,Opel,Zafira,Diesel,Manual,Used,6300,110.0,2012,,,,
90500,Fiat,Qubo,Diesel,Semi-automatic,Used,6350,75.0,2012,,,,
63000,Hyundai,i30,Gasoline,Manual,Used,6350,99.0,2012,,,,
64300,smart,forTwo,Gasoline,Automatic,Used,6350,71.0,2012,,,,
32500,Suzuki,Swift,Gasoline,Manual,Used,6800,94.0,2013,,,,
75740,Opel,Corsa,Gasoline,Manual,Used,6800,120.0,2013,,,,
137200,Opel,Astra,Diesel,Manual,Used,6800,110.0,2013,,,,
119000,Renault,Clio,Gasoline,Manual,Used,6800,90.0,2013,,,,
115988,Dacia,Lodgy,Gasoline,Manual,Used,6849,116.0,2013,,,,
72382,SEAT,Altea,Gasoline,Manual,Used,6900,105.0,2013,,,,
150000,Peugeot,3008,Diesel,Manual,Used,6900,150.0,2013,,,,
125800,MINI,One,Diesel,Manual,Used,6900,90.0,2013,,,,
112219,SEAT,Altea,Gasoline,Manual,Used,6900,105.0,2013,,,,
129000,Peugeot,207,Gasoline,Manual,Used,6900,120.0,2013,,,,
83700,Citroen,C4 Picasso,Diesel,Manual,Used,6900,111.0,2013,,,,
112121,Renault,Megane,Gasoline,Manual,Used,6940,116.0,2013,,,,
69815,Hyundai,iX20,Diesel,Manual,Used,6948,116.0,2013,,,,
97000,Suzuki,Splash,Gasoline,Automatic,Used,6950,94.0,2013,,,,
80009,SEAT,Ibiza,Gasoline,Manual,Used,7450,69.0,2014,,,,
107790,MINI,Cooper D Countryman,Diesel,Manual,Used,7450,111.0,2014,,,,
156511,Dacia,Duster,LPG,Manual,Used,7450,105.0,2014,,,,
109900,Kia,Ceed / cee'd,Gasoline,Manual,Used,7450,99.0,2014,,,,
156511,Dacia,Duster,Gasoline,Manual,Used,7450,105.0,2014,,,,
70758,Skoda,Rapid/Spaceback,Gasoline,Manual,Used,7450,86.0,2014,,,,
81200,Opel,Adam,Gasoline,Manual,Used,7480,69.0,2014,,,,
68000,Fiat,500,Gasoline,Manual,Used,7490,69.0,2014,,,,
64600,Hyundai,i10,Gasoline,Manual,Used,7490,87.0,2014,,,,
64395,smart,forFour,Gasoline,Manual,Used,7499,71.0,2014,,,,
48500,Opel,Corsa,Gasoline,Manual,Used,7499,87.0,2014,,,,
59238,Suzuki,Swift,Gasoline,Manual,Used,7850,94.0,2015,,,,
135000,Renault,Grand Scenic,Diesel,Automatic,Used,7854,110.0,2015,,,,
86751,Mitsubishi,Lancer,Gasoline,Manual,Used,7875,117.0,2015,,,,
25000,Toyota,Yaris,Gasoline,Manual,Used,7890,69.0,2015,,,,
78780,Kia,Rio,Gasoline,Manual,Used,7890,82.0,2015,,,,
87000,Renault,Megane,Gasoline,Manual,Used,7899,110.0,2015,,,,
95600,Opel,Astra,Gasoline,Manual,Used,7900,120.0,2015,,,,
61000,Citroen,C1,Gasoline,Manual,Used,7900,82.0,2015,,,,
100500,SEAT,Altea XL,Gasoline,Manual,Used,7900,125.0,2015,,,,
52500,Opel,Adam,Gasoline,Manual,Used,7900,87.0,2015,,,,
361000,Mitsubishi,ASX,Diesel,Automatic,Used,7900,150.0,2015,,,,
69293,smart,forFour,Gasoline,Manual,Used,7930,71.0,2015,,,,
47067,Renault,Megane,Gasoline,Manual,Used,7948,116.0,2015,,,,
62000,Hyundai,i20,Gasoline,Manual,Used,7500,75.0,2016,,,,
58664,Peugeot,208,Gasoline,Manual,Used,7500,82.0,2016,,,,
138525,Opel,Insignia,Diesel,Manual,Used,7600,170.0,2016,,,,
125500,Skoda,Fabia,Diesel,Manual,Used,7600,105.0,2016,,,,
44494,Skoda,Citigo,Gasoline,Manual,Used,7680,60.0,2016,,,,
173138,Opel,Insignia,Diesel,Manual,Used,7699,136.0,2016,,,,
41500,Renault,ZOE,Electric,Manual,Used,7700,92.0,2016,,,,
46000,Opel,Corsa,Gasoline,Manual,Used,7700,90.0,2016,,,,
134602,Opel,Astra,Diesel,Manual,Used,7750,136.0,2016,,,,
73941,Opel,Corsa,Gasoline,Manual,Used,7750,90.0,2016,,,,
52917,Skoda,Fabia,Gasoline,Manual,Used,7780,60.0,2016,,,,
92000,Opel,Adam,Gasoline,Manual,Used,7790,69.0,2016,,,,
29498,smart,forTwo,Gasoline,Manual,Used,7790,71.0,2016,,,,
28336,Renault,Clio,Gasoline,Manual,Used,7795,73.0,2016,,,,
41000,Skoda,Citigo,Gasoline,Manual,Used,7800,60.0,2016,,,,
92659,Skoda,Octavia,Diesel,Automatic,Used,17490,150.0,2017,,,,
41400,Renault,Kadjar,Gasoline,Automatic,Used,17999,131.0,2017,,,,
106520,Skoda,Superb,Diesel,Automatic,Used,18290,150.0,2017,,,,
39950,Opel,Insignia,Diesel,Manual,Used,19750,170.0,2017,,,,
125000,SEAT,Ateca,Diesel,Automatic,Used,21461,190.0,2017,,,,
36500,SsangYong,REXTON,Diesel,Automatic,Used,21800,178.0,2017,,,,
29981,MINI,Cooper SD Countryman,Diesel,Automatic,Used,26998,190.0,2017,,,,
31724,Skoda,Citigo,Gasoline,Manual,Used,8990,60.0,2018,,,,
42400,Hyundai,i20,Gasoline,Manual,Used,8990,75.0,2018,,,,
59995,Opel,Combo,Gasoline,Manual,Used,9900,95.0,2018,,,,
11250,Opel,Karl,Gasoline,Manual,Used,9950,73.0,2018,,,,
28550,Opel,Adam,Gasoline,Manual,Used,10490,69.0,2018,,,,
29900,Dacia,Logan,Gasoline,Manual,Used,10888,90.0,2018,,,,
21900,Suzuki,Swift,Gasoline,Manual,Used,11890,111.0,2018,,,,
7444,smart,forTwo,Gasoline,Semi-automatic,Used,12199,71.0,2018,,,,
18380,Opel,Corsa,Gasoline,Manual,Used,12250,101.0,2018,,,,
22510,Opel,Astra,Gasoline,Manual,Used,13690,105.0,2018,,,,
43850,Suzuki,Vitara,Gasoline,Manual,Used,13900,120.0,2018,,,,
59,Nissan,Qashqai,Gasoline,Manual,Used,21490,159.0,2019,,,,
1900,Opel,Astra,Gasoline,Automatic,Used,21790,145.0,2019,,,,
15383,Skoda,Karoq,Diesel,Manual,Used,21980,116.0,2019,,,,
15520,Skoda,Karoq,Diesel,Manual,Used,21980,116.0,2019,,,,
100,Nissan,Qashqai,Gasoline,Manual,Used,21990,159.0,2019,,,,
100,Nissan,Qashqai,Gasoline,Manual,Used,21990,159.0,2019,,,,
17800,SEAT,Leon,Diesel,Automatic,Used,21990,150.0,2019,,,,
8590,Nissan,Leaf,Electric,Automatic,Demonstration,22222,150.0,2019,,,,
21080,SEAT,Ateca,Diesel,Manual,Used,22280,116.0,2019,,,,
48690,SEAT,Leon,Diesel,Automatic,Used,22480,184.0,2019,,,,
14800,Opel,Insignia,Gasoline,Automatic,Used,22850,165.0,2019,,,,
15383,Skoda,Karoq,Diesel,Manual,Used,22980,116.0,2019,,,,
8409,Hyundai,Kona,Electric,Automatic,Demonstration,29681,136.0,2020,,,,
21528,Opel,Insignia,Diesel,Automatic,Used,29950,170.0,2020,,,,
27000,Mazda,CX-5,Diesel,Automatic,Used,29990,184.0,2020,,,,
9980,Skoda,Octavia,Diesel,Automatic,Demonstration,30598,150.0,2020,,,,
13,SEAT,Ateca,Gasoline,Automatic,Demonstration,30850,150.0,2020,,,,
5,Hyundai,Tucson,Gasoline,Automatic,Pre-registered,30870,177.0,2020,,,,
1912,Hyundai,Ioniq,Electric,Automatic,Demonstration,30950,136.0,2020,,,,
500,Alfa,Romeo Giulia,Gasoline,Automatic,Demonstration,56980,280.0,2021,,,,
15,Alfa,Romeo Stelvio,Gasoline,Automatic,Pre-registered,63980,280.0,2021,,,,
2100,Polestar,2,Electric,Automatic,Used,64950,408.0,2021,,,,
5000,Skoda,Superb,Diesel,Automatic,Demonstration,65190,200.0,2021,,,,
2500,Alfa,Romeo Giulia,Gasoline,Automatic,Demonstration,75680,510.0,2021,,,,
2000,Alfa,Romeo Stelvio,Gasoline,Automatic,Demonstration,84380,510.0,2021,,,,
17,Land,Rover Range Rover Sport,Gasoline,Automatic,New,131980,575.0,2021,,,,
104000,Fiat,Punto Evo,Gasoline,Manual,Used,5499,135.0,2011,,,,
80000,Hyundai,i30,Gasoline,Manual,Used,5499,109.0,2011,,,,
69000,Renault,Wind,Gasoline,Manual,Used,5500,101.0,2011,,,,
149000,SsangYong,Korando,Diesel,Manual,Used,5500,175.0,2011,,,,
217000,Peugeot,5008,Diesel,Manual,Used,5500,111.0,2011,,,,
109000,Opel,Meriva,Gasoline,Manual,Used,5500,120.0,2011,,,,
238909,Opel,Insignia,Diesel,Automatic,Used,5500,160.0,2011,,,,
152000,SEAT,Altea XL,Diesel,Manual,Used,5500,105.0,2011,,,,
169904,Alfa,Romeo Giulietta,Diesel,Manual,Used,5500,105.0,2011,,,,
87200,Peugeot,207,Gasoline,Manual,Used,5500,120.0,2011,,,,
189000,Alfa,Romeo Giulietta,Gasoline,Manual,Used,5500,170.0,2011,,,,
184000,Alfa,Romeo Giulietta,Diesel,Manual,Used,5500,105.0,2011,,,,
100000,Opel,Meriva,Gasoline,Manual,Used,5550,120.0,2011,,,,
74892,Suzuki,Swift,Gasoline,Manual,Used,5550,94.0,2011,,,,
109834,Opel,Astra,Diesel,Manual,Used,6900,110.0,2013,,,,
97000,Fiat,500C,Gasoline,Manual,Used,6900,69.0,2013,,,,
139000,Skoda,Yeti,Diesel,Manual,Used,6949,105.0,2013,,,,
56800,Suzuki,Swift,Gasoline,Manual,Used,6950,94.0,2013,,,,
73882,Skoda,Roomster,Gasoline,Manual,Used,6950,105.0,2013,,,,
81900,Skoda,Roomster,Gasoline,Manual,Used,6950,86.0,2013,,,,
93092,SEAT,Toledo,Gasoline,Manual,Used,6950,105.0,2013,,,,
84986,Hyundai,i30,Gasoline,Manual,Used,6950,99.0,2013,,,,
124000,Opel,Meriva,Gasoline,Automatic,Used,6990,120.0,2013,,,,
36501,Toyota,Yaris,Gasoline,Manual,Used,6990,69.0,2013,,,,
67660,Nissan,Micra,Gasoline,Manual,Used,6990,80.0,2013,,,,
99000,Peugeot,208,Diesel,Manual,Used,6990,92.0,2013,,,,
98782,Opel,Astra,Gasoline,Manual,Used,6990,120.0,2013,,,,
108210,Opel,Astra,Gasoline,Manual,Used,6990,87.0,2013,,,,
35500,Fiat,500,Gasoline,Manual,Used,7400,69.0,2014,,,,
116600,Alfa,Romeo Giulietta,Gasoline,Manual,Used,7400,105.0,2014,,,,
63890,Fiat,500,Gasoline,Manual,Used,7450,86.0,2014,,,,
109900,Kia,Ceed / cee'd,Gasoline,Manual,Used,7450,99.0,2014,,,,
46961,Fiat,500,Gasoline,Manual,Used,7490,69.0,2014,,,,
172097,Hyundai,i30,Diesel,Manual,Used,7490,110.0,2014,,,,
45032,Suzuki,Swift,Gasoline,Manual,Used,7490,94.0,2014,,,,
86252,Peugeot,207,Gasoline,Manual,Used,7490,120.0,2014,,,,
2900,Opel,Corsa,Gasoline,Manual,Used,7490,87.0,2014,,,,
198630,Peugeot,508,Diesel,Automatic,Used,7499,204.0,2014,,,,
64395,smart,forFour,Gasoline,Manual,Used,7499,71.0,2014,,,,
53000,Skoda,Fabia,Gasoline,Manual,Used,7499,105.0,2014,,,,
16450,SEAT,Ibiza,Gasoline,Manual,Used,7950,69.0,2015,,,,
16450,SEAT,Ibiza,Gasoline,Manual,Used,7950,69.0,2015,,,,
38800,Opel,Corsa,Gasoline,Manual,Used,7950,90.0,2015,,,,
33200,Opel,Corsa,Gasoline,Manual,Used,7970,87.0,2015,,,,
41430,Renault,Twingo,Gasoline,Manual,Used,7980,90.0,2015,,,,
32000,Renault,Clio,Gasoline,Manual,Used,7980,73.0,2015,,,,
37534,Dacia,Logan,Gasoline,Manual,Used,7988,90.0,2015,,,,
55600,Citroen,Berlingo,Diesel,Manual,Used,7990,75.0,2015,,,,
57000,SEAT,Toledo,Diesel,Manual,Used,7990,90.0,2015,,,,
73000,Opel,Meriva,Diesel,Manual,Used,7990,110.0,2015,,,,
105000,Hyundai,i30,Diesel,Manual,Used,7990,110.0,2015,,,,
59300,Dacia,Sandero,Gasoline,Manual,Used,7990,90.0,2015,,,,
41064,Citroen,C3,Gasoline,Manual,Used,7990,68.0,2015,,,,
93000,SEAT,Altea,Gasoline,Manual,Used,7990,125.0,2015,,,,
172563,Opel,Zafira,Diesel,Automatic,Used,7990,131.0,2015,,,,
60000,Renault,Clio,Gasoline,Manual,Used,7990,90.0,2015,,,,
172563,Opel,Zafira Tourer,Diesel,Automatic,Used,7990,131.0,2015,,,,
79664,Opel,Adam,Gasoline,Manual,Used,7990,87.0,2015,,,,
153000,Opel,Astra,Gasoline,Manual,Used,7599,140.0,2016,,,,
109900,Opel,Astra,LPG,Manual,Used,7600,116.0,2016,,,,
63700,Skoda,Rapid/Spaceback,Gasoline,Manual,Used,7649,86.0,2016,,,,
31710,smart,forTwo,Gasoline,Manual,Used,7690,71.0,2016,,,,
59041,Suzuki,Swift,Gasoline,Manual,Used,7690,94.0,2016,,,,
143000,Renault,Megane,Diesel,Manual,Used,7699,110.0,2016,,,,
41500,Renault,ZOE,Electric,Manual,Used,7700,92.0,2016,,,,
164995,Hyundai,i30,Diesel,Manual,Used,7750,136.0,2016,,,,
38990,SEAT,Ibiza,Gasoline,Manual,Used,7760,75.0,2016,,,,
39150,Hyundai,i20,Gasoline,Manual,Used,7790,84.0,2016,,,,
92000,Opel,Adam,Gasoline,Manual,Used,7790,69.0,2016,,,,
37900,Dacia,Sandero,Gasoline,Manual,Used,7800,90.0,2016,,,,
40000,Opel,Adam,Gasoline,Manual,Used,7800,87.0,2016,,,,
32523,Opel,Corsa,Gasoline,Manual,Used,7800,69.0,2016,,,,
32523,Opel,Corsa,Gasoline,Manual,Used,7800,69.0,2016,,,,
40500,SEAT,Mii,Gasoline,Manual,Used,6490,60.0,2017,,,,
68500,smart,forTwo,Gasoline,Manual,Used,6490,71.0,2017,,,,
108300,smart,forTwo,Gasoline,Manual,Used,6490,71.0,2017,,,,
66900,smart,forTwo,Gasoline,Manual,Used,6490,71.0,2017,,,,
29300,SEAT,Mii,Gasoline,Manual,Used,6490,60.0,2017,,,,
89000,smart,forFour,Gasoline,Manual,Used,6490,71.0,2017,,,,
60389,SEAT,Mii,Gasoline,Manual,Used,6500,60.0,2017,,,,
59118,SEAT,Mii,Gasoline,Manual,Used,6500,60.0,2017,,,,
70272,SEAT,Mii,Gasoline,Manual,Used,6500,60.0,2017,,,,
26820,Citroen,C1,Gasoline,Manual,Used,6578,69.0,2017,,,,
49514,Renault,Twingo,Gasoline,Manual,Used,6600,69.0,2017,,,,
44290,Fiat,500C,Gasoline,Manual,Used,6600,69.0,2017,,,,
209000,Opel,Astra,Diesel,Manual,Used,6650,110.0,2017,,,,
49900,Skoda,Citigo,Gasoline,Manual,Used,6690,60.0,2017,,,,
59999,smart,forTwo,Gasoline,Manual,Used,6699,71.0,2017,,,,
120000,Renault,Twingo,Gasoline,Manual,Used,5499,69.0,2018,,,,
78000,Skoda,Citigo,Gasoline,Manual,Used,5790,60.0,2018,,,,
72251,Hyundai,i10,Gasoline,Manual,Used,5990,67.0,2018,,,,
117135,MINI,One D Clubman,Diesel,Manual,Used,6390,116.0,2018,,,,
136380,Skoda,Fabia,Gasoline,Manual,Used,6471,75.0,2018,,,,
36000,SEAT,Mii,Gasoline,Manual,Used,6490,60.0,2018,,,,
4500,Kia,Stinger,Gasoline,Automatic,Used,43960,366.0,2019,,,,
66900,Maybach,Model,Gasoline,Automatic,Used,134560,469.0,2019,,,,
12100,Skoda,Citigo,Gasoline,Manual,Used,6800,60.0,2019,,,,
90000,smart,forFour,Gasoline,Manual,Used,6850,71.0,2019,,,,
7588,Mitsubishi,Space Star,Gasoline,Manual,Used,6990,71.0,2019,,,,
48500,Mitsubishi,Space Star,Gasoline,Manual,Used,6990,71.0,2019,,,,
44368,Skoda,Citigo,Gasoline,Manual,Used,6999,60.0,2019,,,,
5990,Kia,Picanto,Gasoline,Manual,Used,10990,84.0,2020,,,,
14100,Dacia,Sandero,Gasoline,Manual,Used,12480,90.0,2020,,,,
9367,Hyundai,i30,Gasoline,Manual,Used,14949,120.0,2020,,,,
2,Opel,Corsa,Gasoline,Automatic,Pre-registered,15990,101.0,2020,,,,
5600,smart,forTwo,Electric,Manual,Used,16499,82.0,2020,,,,
15502,Hyundai,Tucson,Gasoline,Manual,Used,19389,132.0,2020,,,,
100,Toyota,Aygo,Gasoline,Manual,Pre-registered,10290,72.0,2021,,,,
50,Toyota,Aygo,Gasoline,Manual,Pre-registered,10290,72.0,2021,,,,
50,Toyota,Aygo,Gasoline,Manual,Pre-registered,10290,72.0,2021,,,,
100,Toyota,Aygo,Gasoline,Manual,Pre-registered,10290,72.0,2021,,,,
0,Renault,Twingo,Gasoline,Manual,Pre-registered,10299,65.0,2021,,,,
10,Renault,Twingo,Gasoline,Manual,Demonstration,10490,65.0,2021,,,,
25,Mitsubishi,Space Star,Gasoline,Manual,Pre-registered,10490,71.0,2021,,,,
10,Fiat,Panda,Gasoline,Manual,Pre-registered,10490,69.0,2021,,,,
100,Toyota,Aygo,Gasoline,Manual,Pre-registered,10590,72.0,2021,,,,
1000,Renault,Twingo,Gasoline,Manual,Demonstration,10599,65.0,2021,,,,
10,Toyota,Aygo,Gasoline,Manual,Pre-registered,10660,72.0,2021,,,,
10,Toyota,Aygo,Gasoline,Manual,Pre-registered,10660,72.0,2021,,,,
10,Toyota,Aygo,Gasoline,Manual,Pre-registered,10660,72.0,2021,,,,
0,Renault,Twingo,Gasoline,Manual,Demonstration,10668,65.0,2021,,,,
2568,Renault,Twingo,Gasoline,Manual,Demonstration,10668,65.0,2021,,,,
50,Renault,Twingo,Gasoline,Manual,Pre-registered,10698,65.0,2021,,,,
7500,Hyundai,i10,Gasoline,Manual,Used,10745,67.0,2021,,,,
10,Fiat,Panda,Gasoline,Manual,Pre-registered,10789,69.0,2021,,,,
0,Renault,Twingo,Gasoline,Manual,Pre-registered,10799,65.0,2021,,,,
0,Renault,Twingo,Gasoline,Manual,Pre-registered,10799,65.0,2021,,,,
115000,Land,Rover Range Rover Evoque,Diesel,Automatic,Used,21400,190.0,2013,,,,
29939,Opel,Vivaro,Diesel,Manual,Used,17980,114.0,2014,,,,
74000,Toyota,Proace,Diesel,Manual,Used,19750,128.0,2014,,,,
66300,Kia,Sportage,Diesel,Manual,Used,14100,116.0,2015,,,,
57289,Renault,Espace,Diesel,Automatic,Used,14280,160.0,2015,,,,
48700,Opel,Mokka,Others,Manual,Used,14290,140.0,2015,,,,
100000,SsangYong,REXTON,Diesel,Automatic,Used,14290,155.0,2015,,,,
46100,Nissan,Qashqai,Diesel,Manual,Used,14390,131.0,2015,,,,
73500,Suzuki,Vitara,Gasoline,Manual,Used,14400,120.0,2015,,,,
70129,Toyota,Verso,Gasoline,Automatic,Used,14490,147.0,2015,,,,
33450,Renault,Kadjar,Gasoline,Manual,Used,14490,131.0,2015,,,,
91300,Renault,Trafic,Diesel,Manual,Used,14518,120.0,2015,,,,
83120,Opel,Mokka,Gasoline,Automatic,Used,14550,140.0,2015,,,,
158640,Peugeot,308,Diesel,Automatic,Used,11380,181.0,2016,,,,
114000,Skoda,Octavia,Diesel,Automatic,Used,11390,110.0,2016,,,,
35623,Kia,Ceed / cee'd,Gasoline,Manual,Used,11450,101.0,2016,,,,
41200,Dacia,Duster,Gasoline,Manual,Used,11450,125.0,2016,,,,
43234,Opel,Astra,Gasoline,Semi-automatic,Used,11480,105.0,2016,,,,
61770,Opel,Corsa,Gasoline,Manual,Used,9750,90.0,2017,,,,
129507,Opel,Zafira,Diesel,Manual,Used,9780,120.0,2017,,,,
129507,Opel,Zafira,Diesel,Manual,Used,9780,120.0,2017,,,,
138776,Opel,Astra,Diesel,Automatic,Used,9780,136.0,2017,,,,
141889,Opel,Astra,Diesel,Automatic,Used,9780,136.0,2017,,,,
135791,Opel,Astra,Diesel,Manual,Used,9780,136.0,2017,,,,
141889,Opel,Astra,Diesel,Automatic,Used,9780,136.0,2017,,,,
122359,Opel,Insignia,Diesel,Manual,Used,9780,136.0,2017,,,,
142466,Opel,Astra,Diesel,Automatic,Used,9780,136.0,2017,,,,
41175,Opel,Corsa,Gasoline,Manual,Used,9873,90.0,2017,,,,
27549,Peugeot,208,Gasoline,Manual,Used,9890,82.0,2017,,,,
141041,Opel,Insignia,Diesel,Automatic,Used,11680,136.0,2018,,,,
144757,Opel,Insignia,Diesel,Automatic,Used,11680,136.0,2018,,,,
185965,Opel,Insignia,Diesel,Automatic,Used,11680,170.0,2018,,,,
141041,Opel,Insignia,Diesel,Automatic,Used,11680,136.0,2018,,,,
127305,Opel,Astra,Gasoline,Automatic,Used,11680,150.0,2018,,,,
24000,SEAT,Mii,Gasoline,Automatic,Used,11680,75.0,2018,,,,
166305,Skoda,Octavia,Diesel,Automatic,Used,11840,116.0,2018,,,,
22456,Toyota,Yaris,Gasoline,Manual,Used,11890,111.0,2018,,,,
36000,Renault,Scenic,Gasoline,Manual,Used,11900,116.0,2018,,,,
64900,Kia,Ceed SW / cee'd SW,Gasoline,Manual,Used,11900,101.0,2018,,,,
18520,Opel,Corsa,Gasoline,Manual,Used,11900,90.0,2018,,,,
5000,Opel,Karl,Gasoline,Automatic,Used,11950,75.0,2018,,,,
107513,Opel,Crossland X,Diesel,Manual,Used,11980,120.0,2018,,,,
157241,Peugeot,308,Diesel,Manual,Used,11980,150.0,2018,,,,
28071,Opel,Mokka X,Others,Manual,Used,15990,140.0,2019,,,,
6892,SEAT,Leon,Gasoline,Manual,Used,15990,116.0,2019,,,,
7322,Renault,Clio,Gasoline,Manual,Demonstration,15990,101.0,2019,,,,
2000,Fiat,Tipo,Gasoline,Manual,Pre-registered,15990,120.0,2019,,,,
5,Mazda,2,Gasoline,Manual,Pre-registered,15990,90.0,2019,,,,
18475,Opel,Crossland X,Gasoline,Manual,Used,16090,131.0,2019,,,,
9784,Opel,Crossland X,Gasoline,Manual,Used,16180,110.0,2019,,,,
50,Fiat,Tipo,Gasoline,Manual,Used,16190,120.0,2019,,,,
13406,Mazda,CX-3,Gasoline,Manual,Used,16250,120.0,2019,,,,
7250,Peugeot,308,Gasoline,Manual,Used,16390,131.0,2019,,,,
2525,Mazda,2,Gasoline,Manual,Used,16390,90.0,2019,,,,
11000,SEAT,Ibiza,CNG,Manual,Demonstration,16450,90.0,2019,,,,
22114,Toyota,Yaris,Electric/Gasoline,Automatic,Used,16450,101.0,2019,,,,
74176,Skoda,Octavia,Diesel,Manual,Used,16480,116.0,2019,,,,
164548,SEAT,Alhambra,Diesel,Automatic,Used,16480,150.0,2019,,,,
20,Opel,Corsa,Gasoline,Manual,Used,15990,75.0,2020,,,,
12250,Opel,Astra,Gasoline,Manual,Used,15995,110.0,2020,,,,
13255,Opel,Corsa,Gasoline,Manual,Used,16190,101.0,2020,,,,
15650,Opel,Corsa,Gasoline,Manual,Used,16190,101.0,2020,,,,
145,Peugeot,208,Gasoline,Manual,Used,16280,101.0,2020,,,,
10,Renault,Clio,LPG,Manual,Used,16390,101.0,2020,,,,
14270,Opel,Corsa,Gasoline,Manual,Used,16390,101.0,2020,,,,
50,Fiat,Tipo,Gasoline,Manual,Pre-registered,16390,120.0,2020,,,,
2600,Fiat,Doblo,Diesel,Manual,Demonstration,16400,105.0,2020,,,,
22972,Opel,Astra,Gasoline,Manual,Used,16445,145.0,2020,,,,
7900,Skoda,Scala,Gasoline,Manual,Demonstration,16449,116.0,2020,,,,
50,Dacia,Lodgy,Gasoline,Manual,Used,16450,131.0,2020,,,,
20,Hyundai,i30,Gasoline,Manual,Pre-registered,16450,110.0,2020,,,,
20,Hyundai,i30,Gasoline,Manual,Pre-registered,16450,110.0,2020,,,,
20,Dacia,Lodgy,Diesel,Manual,Pre-registered,19990,116.0,2021,,,,
